t,x,y,z,speed_proxy,attractor,attractor_id
62.1,0.7420153165778691,1.275061614459252,-1.0524129248581715,0.0002286539074806,sprott_c,9
62.2,0.6139280957641418,1.218039471542595,-0.9983720008464184,0.0002231784101832,sprott_c,9
62.3,0.4993663499428299,1.1548954883030322,-0.9293345739217216,0.0002144949042318,sprott_c,9
62.4,0.3994892912143781,1.0875636110658962,-0.849504429025786,0.0002033188895883,sprott_c,9
62.5,0.3145411127281186,1.017857923715111,-0.7622225689235569,0.0001908408611933,sprott_c,9
62.6,0.2440873434217326,0.9474084480094324,-0.6700000257403863,0.0001781924173979,sprott_c,9
62.7,0.1872326677552814,0.8776248521366018,-0.5746311087588991,0.0001662053006124,sprott_c,9
62.8,0.1428027209905621,0.8096826777975441,-0.4773383353411761,0.0001553714823924,sprott_c,9
62.9,0.1094852340996845,0.7445262112400307,-0.3789169500649708,0.00014590219297,sprott_c,9
63.0,0.0859334278288791,0.6828826453361416,-0.2798615266055864,0.0001378149980778,sprott_c,9
63.1,0.0708379163979404,0.6252831546087907,-0.1804676797608209,0.000131012730218,sprott_c,9
63.2,0.0629740938779835,0.5720875673401163,-0.0809084515004286,0.0001253419648239,sprott_c,9
63.3,0.0612313139764316,0.5235102728495685,0.0187116253328112,0.0001206310281904,sprott_c,9
63.4,0.0646289951529215,0.4796457720198277,0.1183204120447315,0.0001167120414761,sprott_c,9
63.5,0.072323570197788,0.4404928594466,0.2178554767581084,0.0001134320571256,sprott_c,9
63.6,0.0836091689317546,0.4059768431254136,0.3172507927015875,0.0001106574009915,sprott_c,9
63.7,0.0979141323083915,0.3759694988913605,0.4164295088933641,0.0001082741263704,sprott_c,9
63.8,0.1147948850532389,0.3503066561328493,0.5153002413729708,0.000106186477266,sprott_c,9
63.9,0.1339282925021518,0.3288034459215544,0.6137550146609342,0.0001043145391901,sprott_c,9
64.0,0.1551033439160812,0.3112673323987404,0.7116675364366843,0.0001025917843994,sprott_c,9
64.1,0.1782127969592737,0.2975091064067641,0.8088909020288053,0.0001009629279818,sprott_c,9
64.2,0.2032452558158875,0.2873520556064006,0.9052541073742866,9.938234839577774e-05,sprott_c,9
64.3,0.2302780183615218,0.2806395431256745,1.0005569168927555,9.781325727182728e-05,sprott_c,9
64.4,0.2594709026516463,0.2772412305155178,1.0945627063618473,9.622781100565694e-05,sprott_c,9
64.5,0.2910611401366025,0.2770581724328956,1.186988899968186,9.46084357800305e-05,sprott_c,9
64.6,0.3253592936566969,0.2800269909796176,1.2774945629842416,9.295079394790207e-05,sprott_c,9
64.7,0.3627460121352791,0.2861233069581385,1.3656646131927173,9.126907048900962e-05,sprott_c,9
64.8,0.4036692574431454,0.2953645623083163,1.4509899918215894,8.960463380767501e-05,sprott_c,9
64.9,0.4486414139317732,0.3078123101111785,1.532843008976113,8.803966926893666e-05,sprott_c,9
65.0,0.4982353935975872,0.323573971471943,1.6104469799726715,8.671814991665826e-05,sprott_c,9
65.1,0.5530784493832519,0.3428039558276952,1.6828392473423015,8.587754388123773e-05,sprott_c,9
65.2,0.6138418698758951,0.365703903715424,1.7488268209406612,8.589596018298827e-05,sprott_c,9
65.3,0.681224013074121,0.3925216270514708,1.806934299565384,8.736085440981605e-05,sprott_c,9
65.4,0.7559232156458244,0.4235480776085913,1.8553446722644225,9.11664508881604e-05,sprott_c,9
65.5,0.8385959874206145,0.4591113554562773,1.891835351446665,9.864644801482884e-05,sprott_c,9
65.6,0.929794639581464,0.4995663658335902,1.913714805045752,0.0001117437376058,sprott_c,9
65.7,1.0298773126521814,0.545278249281491,1.917769990937604,0.0001332049120125,sprott_c,9
65.8,1.138882737860628,0.5965971811921583,1.900242037735756,0.0001667564317186,sprott_c,9
65.9,1.2563628706252516,0.6538216587734852,1.8568575982847493,0.0002171616372449,sprott_c,9
66.0,1.3811702549257496,0.7171471639998986,1.7829555177275005,0.0002899674291659,sprott_c,9
66.1,1.5112057510574035,0.7865974627134436,1.673760481467831,0.0003906414171553,sprott_c,9
66.2,1.6431485960873364,0.8619373176603631,1.5248612459632307,0.0005227433766446,sprott_c,9
66.3,1.772216429087475,0.9425687663259132,1.3329400557680813,0.0006849297209601,sprott_c,9
66.4,1.8920364312864704,1.0274190223343758,1.09675637616663,0.00086719695588,sprott_c,9
66.5,1.9947414755199036,1.1148366650298325,0.818297207151461,0.0010479643135942,sprott_c,9
66.6,2.0714176449280566,1.2025229051735442,0.5038676878211281,0.0011949489954395,sprott_c,9
66.7,2.1129925399606653,1.2875329181340611,0.1647454068252296,0.0012728530463122,sprott_c,9
66.8,2.1115419609687684,1.366382646082758,-0.1830529897569593,0.0012577382791494,sprott_c,9
66.9,2.061811663191724,1.4352826057890704,-0.5202272335535352,0.0011517286442583,sprott_c,9
67.0,1.9625654770424024,1.490489492453154,-0.8268333148686192,0.0009871882925394,sprott_c,9
67.1,1.817296667984261,1.5287252880033195,-1.085542471024516,0.0008137798589416,sprott_c,9
67.2,1.6339735622183889,1.547578974323542,-1.284551473342083,0.0006746977499988,sprott_c,9
67.3,1.423816955053406,1.5457974511060004,-1.419197401536141,0.0005882103148367,sprott_c,9
67.4,1.199467901316727,1.5233989548998457,-1.4918301422130087,0.0005461613360513,sprott_c,9
67.5,0.9730997183118169,1.4815941209729082,-1.5101946686270786,0.0005267033896051,sprott_c,9
67.6,0.7549650712990812,1.422552871174588,-1.4850664023925289,0.0005092954063658,sprott_c,9
67.7,0.5526222043498852,1.349087296293433,-1.4279494133593569,0.0004827437321356,sprott_c,9
67.8,0.3708145446471649,1.264323762540731,-1.349373889721566,0.0004452475645087,sprott_c,9
67.9,0.2118084385787647,1.1714188052708292,-1.2579582945108552,0.000400438614777,sprott_c,9
68.0,0.0759531903824578,1.0733467183790852,-1.1601278589413064,0.0003533726572847,sprott_c,9
68.1,-0.0377253731253543,0.9727634707605688,-1.0602655920801782,0.0003081939795953,sprott_c,9
68.2,-0.1310094175191828,0.8719368649154465,-0.9610773466088356,0.0002674089927202,sprott_c,9
68.3,-0.20609538226283,0.7727266411624368,-0.864013370121487,0.000232070072502,sprott_c,9
68.4,-0.2653218726506446,0.6765979463183199,-0.7696563014053671,0.0002022570892636,sprott_c,9
